Asset Type,Asset,Engaged People,Engaged Accounts,BDR Booked Meeting (MQL),High Value Inquiry,Qualified Inquiry,SAL $,SALQ $,Closed Won $
p_5ea52c2bb2,p_b1dbfd1765,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_d49534b52d,1,0,0,0,0,0,0,0
p_fa15783640,p_dc72101023,1,1,0,0,0,0,0,0
p_fa15783640,p_85f49160d5,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_55f2a28058,2,2,0,0.01,0,0,0,0
p_fa15783640,p_7e2d6fad10,399,290,0,0.01,53.79,619586.04,631947.48,33322.18
p_fedadf1682,p_fea224161d,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_83894e938d,2,1,0,0,0,0,0,0
p_444b282eb9,p_0af7b08083,1,0,0,0,0,0,0,0
p_fa15783640,p_defe6d6813,1,1,0,0,0,0,0,0
p_3fbdc93c74,p_3a17421527,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_2544eca947,2,1,0,0,0.06,0,0.01,0.01
p_463a8a7b6f,p_50c926efbc,15,6,0,0,0,0,0,16.27
p_54a6a1c242,p_98d065256c,344,198,0,0.2,0.24,22047.42,22031.24,2276.95
p_9ee8c7bb3f,p_ba67eaa1a7,140,57,0,0,0,603.5,599.9,37.13
p_fedadf1682,p_d4b5c9079e,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_f71aa60aa8,1,0,0,0,0,0,0,0
p_fedadf1682,p_d203b4cc41,2,2,0,0,0,0,0.01,0.01
p_463a8a7b6f,p_afd100f99b,2,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_6cc0589c8a,1,1,0,0,0,0,0,0
p_fa15783640,p_a7f88df0e8,1,0,0,0,0,0,0,0
p_befd9deec6,p_11a9c5b8a5,76,37,0,0,0,4034.8,4034.8,0
p_fa15783640,p_6a3ef4dea7,1,0,0,0,0,0,0,0
p_fa15783640,p_3ecee0ff89,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_f78ea32dd4,5,4,0,0,0,588.36,537.78,0.04
p_5ea52c2bb2,p_9a86122f3f,114,74,0.02,0.02,0.6,10369.86,10362.74,1400.61
p_3fbdc93c74,p_67696682cd,1,0,0,0,0,0,0,0
p_35d5f6446d,p_d7d474524b,1,0,0,0,0,0,0,0
p_54a6a1c242,p_403c8e7b86,44,19,0,0.1,0.12,1822.8,1796.42,11.76
p_fa15783640,p_9701a95b2c,4,2,0,0,0,0,0,0
p_fa15783640,p_0cc5289e26,15,11,0,0,0.27,0,0.01,0.01
p_fa15783640,p_27063525f3,1,1,0,0,0,0,0,0
p_fedadf1682,p_4643624e0b,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_cd4b2a2616,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_ee13efcbcb,8,4,0,0,0,15.04,10.65,40.82
p_5ea52c2bb2,p_372d57e6e1,1,0,0,0,0,0,0,0
p_fa15783640,p_375266421f,1,1,0,0,0,0,0,0
p_fa15783640,p_cce7f36654,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_6b06271a6b,73,33,0,0.01,0.2,80.77,80.47,30.95
p_463a8a7b6f,p_e19d4b9b7e,62,46,0,0.02,0.53,0.3,0.38,87.74
p_35d5f6446d,p_ed1487c548,23,9,0,0.01,0,0,0.01,0.02
p_35d5f6446d,p_6bb70e6d14,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_a66d730d05,91,55,0,0.01,0.02,19523.31,48683.37,495.57
p_fa15783640,p_1d2bfb7cfa,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_9f07a09784,1,0,0,0,0,0,0.01,0.02
p_35d5f6446d,p_3c80f18ae7,232,130,0,0.01,0.25,17850.51,22134.19,1393.15
p_9ee8c7bb3f,p_017b620147,2,1,0,0,0,0,0.01,0.01
p_9ee8c7bb3f,p_a1dec8814d,10,6,0,0,0,0,0,0
p_9ee8c7bb3f,p_3fbec91b09,6,2,0,0,0,0,0,0
p_18df50f95b,p_2f8ba617a5,2,1,0,0,0,0,0.05,0.1
p_463a8a7b6f,p_08306a419a,19,7,0,0,0,1.87,1.89,0.06
p_9ee8c7bb3f,p_ae059ef2e3,1,1,0,0,0,0,0,0
p_fa15783640,p_54bd254866,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_4f98c6c8fb,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_138bc45335,2,1,0,0,0,397.38,389.89,0
p_337a2ae173,p_a2113bcce9,1,1,0,0,0,0,0,539.87
p_9ee8c7bb3f,p_92f9c882e0,1,0,0,0,0,0,0,0
p_892bde13bc,p_aba34f1bb6,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_b69ab5b17d,15,7,0,0,0,4710.73,4710.73,332.63
p_9ee8c7bb3f,p_45dbe6ec36,1,1,0,0,0,0,0,0
p_fedadf1682,p_a103c00e1a,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_26bf971957,1,0,0,0,0,0,0,0
p_54a6a1c242,p_244171e22f,1,1,0,0,0,8280.9,7943.53,0
p_fa15783640,p_95d3e98a9a,6,4,0,0,0,24,24,6.62
p_463a8a7b6f,p_fb109e5b4b,5,2,0,0,0,0,0,0
p_463a8a7b6f,p_5ced1603f0,2,2,0,0,0,0,0.01,0.02
p_fa15783640,p_7f54f6906d,1,0,0,0,0,0,0,0
p_35d5f6446d,p_fa9e828419,1,0,0,0,0,0,0,0
p_6c6a0eefcb,p_95085d21e6,2,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_7ad0530ee6,25,21,0.07,0,0.06,2496.43,2430.93,87.94
p_a8e5fab6b1,p_3a67724f34,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_06ce2d558a,1,1,0,0.25,0.25,0,0,0
p_fceac992e7,p_13d302fe03,1,1,0,0.01,0,0,0,0
p_337a2ae173,p_dc55885ddd,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_de4e60e13d,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_84c3248f7e,1403,777,0.02,0.59,1.95,213385.38,220712.37,49669.34
p_35d5f6446d,p_7236fb6f14,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_c7b3ac5654,2,0,0,0,0,0,0,0
p_337a2ae173,p_38eee637e3,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_1b70b00ad8,8,3,0,0.14,0,5050.98,5049.65,56.11
p_5ea52c2bb2,p_d5251c3c72,39,29,0,0.09,0.08,5840.96,24744.31,339.7
p_5ea52c2bb2,p_6b1bd4c39b,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_031a7af105,3,0,0,0,0,0,0,0
p_463a8a7b6f,p_c637624439,1,0,0,0,0,0,0,0
p_6c6a0eefcb,p_f4152d72f1,7,2,0,0,0,0,0,0.05
p_eacc5274cf,p_3efd412886,1,0,0,0,0,0,0.01,0.01
p_463a8a7b6f,p_4f2c637ba3,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_4e1bb5a880,1,0,0,0,0,0,0,0
p_fa15783640,p_ccab8b8dff,1,1,0,0,0,0,0.01,0.01
p_892bde13bc,p_fcdf31c2ed,37,25,1,0,0,30012.7,15566.37,0
p_fa15783640,p_b94c288d60,1,0,0,0,0,0,0,0
p_54a6a1c242,p_25af0d44ed,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_e19033796e,36,16,0,0.02,0.04,509.29,461.24,882.19
p_337a2ae173,p_fa02200020,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_267a88e53d,18,10,0,0,0,349.17,349.17,186.44
p_35d5f6446d,p_230a7dcd4a,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_aa7788032e,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_82f95e178f,1,0,0,0,0,0,0,0
p_fa15783640,p_624651de67,39,23,0,0.07,0,13997.85,12855.57,0.02
p_463a8a7b6f,p_997bafdef6,1,0,0,0,0,0,0.01,0.01
p_463a8a7b6f,p_7ccb13c270,2,0,0,0,0,0,0,0
p_fa15783640,p_764e6065cd,45,14,0,0,0.17,0,0,0.12
p_5ea52c2bb2,p_ec903ebebb,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_11d1f38862,6,3,0,0,0,0,0.02,0.03
p_5ea52c2bb2,p_83a45cb416,3,2,0,0,0,1267.23,1267.23,0
p_5ea52c2bb2,p_c3b78e2a1c,2,1,0,0,0,0,0,0
p_444b282eb9,p_5958dabbe9,4,1,0,0.04,0,0,0,0
p_a8e5fab6b1,p_e436cf5055,4,3,0,0,0,0,0,89.72
p_35d5f6446d,p_fe628531af,494,242,0,0.14,0.36,151896.58,160312.39,7132.52
p_9ee8c7bb3f,p_295b569483,3,0,0,0,0,0,0,0
p_96fe923d5b,p_84f8d8703f,1,1,0,0,0,0,0.02,0.63
p_463a8a7b6f,p_cdff8d2980,1,1,0,0,0,0,0,0
p_96fe923d5b,p_3cd433e6c7,8,3,0,0,0,0,0,0
p_9ee8c7bb3f,p_83f658bed1,2,2,0,0,0,0,0,0
p_fa15783640,p_e50960bfc9,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_12da689e53,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_4dd40d21ee,2,2,0,0,0,0,0,0
p_463a8a7b6f,p_d6c2d6c5c0,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_5359ce1784,3,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_e6b339f4bf,1,0,0,0,0,0,0,0
p_fa15783640,p_af7d899f7a,9,8,0,0,0.01,3421.66,3420.89,174.79
p_fa15783640,p_02753cec75,1,1,0,0,0,734.27,727.09,28.13
p_a8e5fab6b1,p_e9f349bee8,2,1,0,0,0,0,0,0
p_fa15783640,p_f93694ebe1,2,1,0,0,0,0,0,0
p_5ea52c2bb2,p_173b608450,1,1,0,0,0,0,0.01,0.02
p_54a6a1c242,p_1bef2af9e7,1,1,0,0,0,0,0,15.3
p_8338920459,p_e17fc0c0c1,14,4,0,0,0,0,0.02,0.04
p_5ea52c2bb2,p_3208dd90b3,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_b177fe82de,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_23e939acd5,8,3,0,0,0,0,0.01,0.01
p_35d5f6446d,p_8017b0a92e,2,1,0,0,0,0,0,0
p_35d5f6446d,p_e18c5e90e6,6,4,0,0,0,0,0.01,0.02
p_9ee8c7bb3f,p_46bd2431f0,1,0,0,0,0,0,0,0
p_35d5f6446d,p_9117d501df,115,70,0,0.08,0.07,17691.5,17664.78,828.97
p_9ee8c7bb3f,p_8f4261a3f3,3,0,0,0,0,0,0,0
p_fa15783640,p_d138d155ed,1,0,0,0,0,0,0,0
p_fa15783640,p_d55a6f786d,21,14,0,0,0.02,2384.05,2377.27,113.21
p_fa15783640,p_e5004111c7,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_ba66fcf38b,1,1,0,0,0,0,0.01,0.01
p_35d5f6446d,p_c8d957b2c3,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_110b6cba1f,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_16fa764c24,35,23,0,0,0.01,0,0.03,13.53
p_9ee8c7bb3f,p_5a5c941999,7,3,0,0,0,13997.85,12855.56,0
p_9ee8c7bb3f,p_3a4350386c,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_b526bf0258,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_878fcc7a24,1,0,0,0,0,0,0,0
p_444b282eb9,p_625e50055c,1,0,0,0,0,0,0,0
p_fedadf1682,p_29046720f1,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_36dd4b8835,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_fdf466ea59,3,1,0,0,0,0,0,0
p_fedadf1682,p_4963e18e71,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_22b74f42eb,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_790eae8c73,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_249b2577d6,1,1,0,0,0,0,0,0
p_35d5f6446d,p_88da0ed61d,2,2,0,0,0,0,0.01,0.01
p_fa15783640,p_fb155d8439,324,179,0,0.03,0.3,19306.36,19957.25,8212.19
p_463a8a7b6f,p_456e27e0de,2,0,0,0,0,0,0,0
p_fa15783640,p_a5f99294f5,1,0,0,0,0,0,0,0
p_fa15783640,p_1f042e6c75,2,0,0,0,0,0,0,0
p_5ea52c2bb2,p_ab27a60da5,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_3465b07957,1,0,0,0,0,0,0.01,0.02
p_fedadf1682,p_1d7b97df37,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_e590130b62,1,0,0,0,0,0,0,0
p_fedadf1682,p_40931c1195,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_5a61695110,34,12,0,0.05,0,57.94,55.88,0.19
p_35d5f6446d,p_3804516b2e,70,45,0,0,0.03,3206.94,3189.23,510.72
p_fa15783640,p_dc5db182be,9,7,0,0,0,0,0,0
p_fa15783640,p_e19501bb01,3,3,0,0,0,0,0,0
p_35d5f6446d,p_cda79dd482,18,13,0,0,0,4259.71,4259.72,4741.19
p_35d5f6446d,p_6f6282b1a0,2,1,0,0,0,0,0.01,0.02
p_9ee8c7bb3f,p_19228ff051,2,0,0,0,0.01,0,0,0.72
p_463a8a7b6f,p_abb9a3efcd,23,13,0,0,0.02,12.2,12.3,0.19
p_444b282eb9,p_24c1ca3678,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_15e54a5976,7,4,0,0,0,0,0,0
p_9ee8c7bb3f,p_309486a4b3,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_f900824a90,1,0,0,0,0,0,0,0
p_18df50f95b,p_52f44b19d6,2,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_704499a591,1,0,0,0,0,58.84,58.86,0.03
p_9ee8c7bb3f,p_785f5d9a23,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_77456ce651,1,0,0,0,0,0,0,0
p_fa15783640,p_7608e3e9a8,20,16,0,0,0,0,0.02,65.53
p_54a6a1c242,p_841d196536,805,486,0.3,5.74,5.35,24912,27765.58,7713.66
p_892bde13bc,p_1f1d85ee01,11,6,0,0.2,0.54,6431.57,6431.57,1658.14
p_9ee8c7bb3f,p_fd3f4d6b89,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_e291b14d53,3,1,0,0,0,0,0,0
p_fa15783640,p_7d218abec8,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_2e7c0ad605,3,1,0,0,0,0,0.01,0.01
p_463a8a7b6f,p_bc120866e5,1,0,0,0,0,0,0,0
p_892bde13bc,p_305553608b,1,0,0,0,0,0,0,0
p_35d5f6446d,p_b82f8a8135,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_2c341b6756,1,0,0,0,0,0,0,0
p_fedadf1682,p_d9fac8aba3,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_84e8e9612c,12,9,0,0.43,0.37,353.01,353.01,0
p_35d5f6446d,p_9c3311a7e6,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_d166d19513,21,9,0,0,0.05,0,0.01,0.02
p_337a2ae173,p_0bd68cd3cb,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_68c67ea1cc,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_4c68dba962,15,10,0,0,0,2218.45,2218.46,571.02
p_463a8a7b6f,p_182e0ce55e,1,0,0,0,0,0,0,0
p_fa15783640,p_2fa8b3950c,65,43,0.4,0.27,1.42,0,0,0
p_35d5f6446d,p_5b73e455a3,24,14,0,0,0.01,15004.15,15004.15,38.09
p_fa15783640,p_4a8254c27b,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_e22e96257b,2,1,0,0,0,0,0,0
p_463a8a7b6f,p_851bbc873c,2,1,0,0,0,0,0,0
p_5ea52c2bb2,p_c5ae27cac6,2,1,0,0,0,0,0,0
p_463a8a7b6f,p_d7fe280503,2,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_351bba7239,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_77699df4b6,1,1,0,0,0,0,0,0
p_a8e5fab6b1,p_67ffe9144e,5,2,0,0,0,0,0,17.21
p_fedadf1682,p_4b1b0b5964,2,1,0,0,0,0,0,0
p_18df50f95b,p_c6468d7744,1,1,0,0,0,0,0,0
p_35d5f6446d,p_be27ece052,1,1,0,0,0,0,0,0
p_54a6a1c242,p_24bfa62c59,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_572d647392,3,2,0,0,0,0,0,0
p_463a8a7b6f,p_20f78a33ed,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_dbd2746567,1,1,0,0,0,0,0,0
p_54a6a1c242,p_7b6d884e72,9,5,0,0,0.01,2080.5,2080.5,141.59
p_54a6a1c242,p_cce4685e66,369,205,0.06,0.25,0.89,27170.45,28578.11,9560.07
p_9ee8c7bb3f,p_bfd3b4d036,1,0,0,0,0,0,0,0
p_fa15783640,p_58a6089a72,2,1,0,0,0,0,0,0
p_fa15783640,p_af556ea382,35,22,0,0.04,1.01,0,0.01,132.81
p_5ea52c2bb2,p_d19b883b54,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_5a4a55033c,81,53,0,0.51,1.07,3303.28,3227.46,1380.61
p_9ee8c7bb3f,p_4122f09d98,89,34,0.24,0.12,0.19,6322.11,6234.63,614.18
p_463a8a7b6f,p_c30508c285,20,6,0,0,0.07,0,0.01,0.04
p_fedadf1682,p_4483b1ba51,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_21a30e6b1a,199,86,0,0.31,0.36,2202.94,2220.71,550.84
p_befd9deec6,p_68d766694d,11,7,0,0,0,6536.33,6534.41,201.44
p_463a8a7b6f,p_924f996a60,63,32,0,0,0,106.96,104.36,64.91
p_337a2ae173,p_7c700dd327,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_8e611089a6,1,0,0,0,0,0,0,0
p_35d5f6446d,p_1b4409e592,6,4,0,0,0,0,0.01,0.02
p_463a8a7b6f,p_6741a9c42c,2,1,0,0,0.01,0,0.02,0.03
p_fa15783640,p_ff33102ec6,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_7bc4ff189b,16,7,0,0,0,0,0,0
p_fa15783640,p_504de67738,185,125,0.06,1.32,8.89,34026.01,33120.68,6045.45
p_9ee8c7bb3f,p_83bcf90132,83,40,0.02,0.02,0.02,8028.35,8027.03,6.24
p_6c6a0eefcb,p_6270a215d3,5,2,0,0,0.04,0,0,0
p_eacc5274cf,p_5fe67faa76,2,2,0,0,0,0,0,0
p_444b282eb9,p_44c5a0dbc8,21,16,0.17,3.94,2.12,0,0.01,161.33
p_5ea52c2bb2,p_11baf7ee8a,1,1,0,0,0,0,0,0
p_337a2ae173,p_e3c90b7a40,932,483,0.02,1.12,6.18,106597.53,111049.52,52621.4
p_463a8a7b6f,p_930f90c2af,1,1,0,0.05,0.21,2202.55,1863.7,0.01
p_463a8a7b6f,p_76a2452b64,35,18,0,0.25,0.16,847.2,847.21,70.83
p_463a8a7b6f,p_b1d360a9d3,132,60,0.06,0.46,0.44,5270.89,5272,4360.04
p_fa15783640,p_f129a4e005,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_7b77b45941,3,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_4fae1bf187,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_d9f0ca36b7,2,0,0,0,0,0,0,0
p_463a8a7b6f,p_f7559e813c,9,4,1.5,0,0.2,13043.7,13043.73,0.08
p_fa15783640,p_befe7b670a,6,5,0,0,0.13,2863.64,2863.64,54.41
p_9ee8c7bb3f,p_c3bb29b616,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_bb1ea2a2d1,74,34,0,0.01,0.54,8058.96,8050.19,1189.43
p_35d5f6446d,p_7a8feb2ccb,1,1,0,0,0,0,0,0
p_fedadf1682,p_7af953e8ef,1,0,0,0,0,0,0,0
p_fa15783640,p_ee85439b1c,1,0,0,0,0,0,0,0
p_fedadf1682,p_30e19573d2,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_afcdeb61c9,16,8,0,0,0,0,0,0
p_9ee8c7bb3f,p_1e9831b8dc,1,0,0,0,0,0,0,0
p_a8e5fab6b1,p_d09e198535,3,1,0,0,0,0,0,0
p_fa15783640,p_053669c732,1,1,0,0,0,0,0,0
p_54a6a1c242,p_1f95e260f4,19,12,0,0,0,0,1354.68,4.02
p_444b282eb9,p_fa815923d9,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_f130b61a6b,71,57,0.1,0.13,2.82,3543.01,3501.92,4592.98
p_5ea52c2bb2,p_bdb026d134,110,74,0,0,0.12,2203.24,2576.5,1422.44
p_fedadf1682,p_c7b68a8f2c,1,0,0,0,0,0,0,0
p_fa15783640,p_6529a8efa1,443,170,0.09,0.14,0.34,26358.23,27364.66,3678.05
p_35d5f6446d,p_1457397a85,3,3,0,0,0,0,0.03,0.06
p_a8e5fab6b1,p_ee4914b0fd,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_79fa041fff,27,9,0,0.02,0.07,224.8,35184.57,42.48
p_463a8a7b6f,p_25b5738c0f,1,0,0,0,0,0,0,0
p_35d5f6446d,p_e84626253a,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_3a942a9a93,1,1,0,0,0,0,0,0
p_fa15783640,p_b6b95183e8,89,41,0.61,2.47,0.3,30495.7,25219.64,1500.74
p_9ee8c7bb3f,p_870b72e5d5,1,0,0,0,0,0,0,0
p_fedadf1682,p_8bf88cb8ad,1,0,0,0,0,0,0,0
p_fceac992e7,p_342bf448c8,3,2,0,0.38,0.48,45.95,44.67,91.05
p_9ee8c7bb3f,p_bde4d43967,7,4,0,0,0,0,0.01,0.01
p_5ea52c2bb2,p_4e459b7f77,3,1,0,0,0,0,0,13.97
p_463a8a7b6f,p_70afb15327,1,1,0,0,0,0,0,0
p_eacc5274cf,p_679977adf8,5,0,0,0,0,0,0.07,0.13
p_5ea52c2bb2,p_a792f20a4c,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_22f3cede17,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_0698c61442,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_b9a388c56a,1,1,0,0,0,0,0,0
p_fedadf1682,p_a277a50523,1,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_8869d90298,92,45,0,0,0.31,1687.45,1659.67,89.61
p_5ea52c2bb2,p_b2e9530750,2,2,0,0,0,0,0,0
p_892bde13bc,p_060f5e3219,36,23,0.18,0.01,0.04,1405.07,1400.01,950.33
p_5ea52c2bb2,p_c663530486,1,1,0,0,0,0,0,0
p_35d5f6446d,p_fc4b21e6e3,8,5,0,0,0.04,10209.39,10209.39,0
p_463a8a7b6f,p_6567dde4bd,1,1,0,0,0,526.64,526.64,0
p_9ee8c7bb3f,p_ed765896ef,1,1,0,0,0,0,0,0
p_8338920459,p_57d7cfcbfa,1192,554,0.2,1.69,2.25,98553.81,102130.43,156077.92
p_5ea52c2bb2,p_9618fb5014,2,1,0,0,0,0,0,0
p_fa15783640,p_d55b172864,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_ae58f841da,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_5f409fb710,2,1,0,0,0,0,0,0
p_463a8a7b6f,p_1185b93efd,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_7271b51627,88,58,0.03,0.07,0.05,12476.24,12030.57,5697.59
p_fa15783640,p_9f28303174,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_2227929a9c,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_cb3efe58c7,1,1,0,0,0,0,0,0
p_fa15783640,p_2a3566f567,1327,1041,3.92,0.86,53.4,185371.94,196182.31,95700.88
p_463a8a7b6f,p_5875b7f7d3,3,1,0,0.01,0,0,0,0
p_444b282eb9,p_45779b99e3,21,3,0,0,0,0,0,0
p_35d5f6446d,p_d5f38c233c,1,0,0,0,0,0,0,0
p_54a6a1c242,p_7c35c8baf3,5,4,0,0,0,0,0,0
p_9ee8c7bb3f,p_684404d3be,3,1,0,0,0,0,0,0
p_463a8a7b6f,p_5222bfb5ab,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_2ba4284279,2,1,0,0,0,0,0,0
p_5ea52c2bb2,p_c1bbc12bd5,1,1,0,0,0,0,0,0
p_463a8a7b6f,p_ab23310ab2,2,0,0,0,0,0,0,0
p_fa15783640,p_f510ac816d,1,0,0,0.2,0,0,0,0
p_35d5f6446d,p_3c8f9974fb,15,9,0,0,0,0,0,0
p_5ea52c2bb2,p_be929d3a02,113,44,0,0,0.01,2539.04,4445.27,42.52
p_5ea52c2bb2,p_462690062f,99,65,0.15,0.15,0.31,51065.34,45746.67,4417.44
p_fa15783640,p_b19a4ab6eb,1,0,0,0,0,0,0,0
p_fa15783640,p_4c29e559d6,14,6,0,0,0,0,0,0
p_9ee8c7bb3f,p_ce4e66d7c6,1,0,0,0,0,0,0,0
p_54a6a1c242,p_2489dd37f9,30,16,0,0,0,390.6,390.83,26.77
p_463a8a7b6f,p_a457a2c186,1,0,0,0,0,0,0,0
p_54a6a1c242,p_d72f705507,41,15,0,0.13,0.29,1121.71,1121.75,2976.81
p_5ea52c2bb2,p_f05fc1c3e2,1,1,0,0,0,0,0,0
p_fa15783640,p_c8e7fae8e4,2,1,0,0,0,0,0,0
p_9ee8c7bb3f,p_fc74eb8a9e,9,5,0,0,0,2.53,2.45,2.47
p_35d5f6446d,p_22bd273453,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_3bd832a1ac,1,1,0,0,0.33,0,0,0
p_fa15783640,p_1afdc525ea,1,1,0,0,0,0,0,0
p_5ea52c2bb2,p_0b66e6909f,2,0,0,0,0,0,0,0
p_35d5f6446d,p_61bd9fe606,4,1,0,0,0,0,0.01,0.02
p_463a8a7b6f,p_b1140a3da3,1,0,0,0,0,0,0,0
p_5ea52c2bb2,p_aed4759f75,5,5,0,0,0,0,0.01,416.95
p_463a8a7b6f,p_8849e714c5,70,42,0,0.01,0,17445.27,17417.52,16513.94
p_463a8a7b6f,p_207e7c8709,1,0,0,0,0,8.28,7.97,0
p_5ea52c2bb2,p_b9047053ab,155,92,0,0.1,0.16,2018.61,1882.78,3156.76
p_5ea52c2bb2,p_f48debe67c,81,39,0,0,0.01,4785,4730.19,0.88
p_54a6a1c242,p_fd0a4e3323,1,0,0,0,0,0,0,0
p_fedadf1682,p_1f9676d541,1,0,0,0,0,0,0,0
p_35d5f6446d,p_c94cd77f91,2,2,0,0,0,357.15,355.53,0.15
p_fa15783640,p_bce3607a5c,90,56,0,0,0.01,5953.13,5838.95,1338.17
p_fedadf1682,p_e061574531,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_fd37cadafb,7,7,0,0.02,0,14.42,13.95,5
p_18df50f95b,p_d244d1d17b,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_cb26ffddab,1,1,0,0,0.01,0,0,0
p_9ee8c7bb3f,p_27cf89dc31,1,0,0,0,0,0,0,0
p_8338920459,p_7f2113a057,3,1,0,0,0,0,0,0
p_fa15783640,p_72cf10e656,1,0,0,0,0,0,0,0
p_463a8a7b6f,p_c358c5d8a4,1,1,0,0,0,0,0,0
p_18df50f95b,p_6bc75b4083,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_8795e04625,2,0,0,0,0,0,0,0
p_fa15783640,p_b8692e7e93,1,0,0,0,0,0,0,0
p_9ee8c7bb3f,p_0aa3fc2be1,19,7,0,0,0,0,0,0.01
p_fedadf1682,p_b5ee892e24,9,1,0,0,0,0,0,0
